conversation_id,timestamp,sender,text,sentiment,answered,category
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:00:22,user,Ankara,"sentiment=nötr 
",,"konu=[
""Mekan"",
""Lokasyon"",
""Şehir""
] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:00:31,user,Etiler orduevi,"sentiment=nötr 
",,"konu = [
  ""Etkinlik Türüyle İlgili Kelimeler"",
  ""Hizmet Türüyle İlgili Kelimeler"",
  ""Mekan ve Lokasyonla İlgili Kelimeler"",
  ""Tarih ve Zamanla İlgili Kelimeler"",
  ""Bütçe ve Kapasiteyle İlgili Kelimeler"",
  ""İkram ve Menüyle İlgili Kelimeler""
] 


"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:01:40,user,300 kişi yemekli 2026 ekim,"sentiment=nötr 
",,"konu=[
Etkinlik Türüyle İlgili Kelimeler, 
Hizmet Türüyle İlgili Kelimeler, 
Mekan ve Lokasyonla İlgili Kelimeler, 
Tarih ve Zamanla İlgili Kelimeler, 
Bütçe ve Kapasiteyle İlgili Kelimeler, 
İkram ve Menüyle İlgili Kelimeler
] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:02:28,user,Paket herşey dahil Etiler ordu evi,"sentiment=nötr 
",,"konu = [
    ""Etkinlik Türüyle İlgili Kelimeler"",
    ""Hizmet Türüyle İlgili Kelimeler"",
    ""Mekan ve Lokasyonla İlgili Kelimeler"",
    ""Tarih ve Zamanla İlgili Kelimeler"",
    ""Bütçe ve Kapasiteyle İlgili Kelimeler"",
    ""İkram ve Menüyle İlgili Kelimeler""
] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:03:23,user,Fotoğrafçı canlı müzik düğün pastasi,"sentiment=nötr 
",,"*  Etkinlik Türü: Düğün
* Hizmet Türü: Fotoğrafçı 
* Hizmet Türü: Canlı Müzik 
* Hizmet Türü: Düğün Pastası  
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:04:08,user,Kişi başı 1000 tl,"sentiment=nötr 
",,"konu = [
""Bütçe ve Kapasite"" 
] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:04:54,user,1250,"Sentiment: Nötr 
",,"konu = [
""Evlilik"",
""Düğün"",
""Hizmet"",
""Fotoğrafçı"",
""Video Çekim"",
""Zaman"",
""Bütçe""

] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:05:22,user,Kisi başı 1500,"sentiment=nötr 
",,"konu = [
5. Bütçe ve Kapasiteyle İlgili Kelimeler 
] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:07:22,user,Sayın Hera talebim Etiler orduevi,"sentiment=nötr 
",,"konu=[
""Etkinlik Türü"",
""Hizmet Türü"",
""Mekan ve Lokasyon"",
""Tarih ve Zaman"",
""Bütçe ve Kapasite"",
""İkram ve Menü""
] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:08:55,user,Tandoğan orduevi,"Sentiment: Nötr 
",,"konu=[
""Etkinlik Türü"",
""Mekana-İlgili Bilgi""
] 
"
9f2163e4-68fd-4d5d-9be5-de2597a39773,2025-06-11T16:09:22,user,Aynı paket program,"sentiment=nötr 
",,"konu = [Hizmet Türüyle İlgili Kelimeler ] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:13:52,user,Düğün,"Sentiment: Nötr 
",,"konu = [ 
Etkinlik Türüyle İlgili Kelimeler, 
Hizmet Türüyle İlgili Kelimeler, 
 mekan ve Lokasyonla İlgili Kelimeler, 
Tarih ve Zamanla İlgili Kelimeler, 
Bütçe ve Kapasiteyle İlgili Kelimeler, 
İkram ve Menüyle İlgili Kelimeler
] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:30,user,İstabul Eyüp,"sentiment=nötr 
",,"konu = [ 
3. Mekan ve Lokasyonla İlgili Kelimeler 
] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:48,user,9 Kasım,"sentiment=nötr 
",,"konu =  [

""Tarih ve Zamanla İlgili Kelimeler""
] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:21:56,user,500 kişilik kokteyl,"sentiment=nötr 
",,"konu=[
    . Etkinlik Türüyle İlgili Kelimeler
    2. Hizmet Türüyle İlgili Kelimeler
    3. Mekan ve Lokasyonla İlgili Kelimeler
    4. Tarih ve Zamanla İlgili Kelimeler
    5. Bütçe ve Kapasiteyle İlgili Kelimeler
    6. İkram ve Menüyle İlgili Kelimeler 
] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:06,user,düğün mekanı,"Sentiment: Nötr 
",,"konu = [ 
3. Mekan ve Lokasyonla İlgili Kelimeler 
]


"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:27,user,kapalı mekan,"sentiment=nötr 
",,"konu=[ 3. Mekan ve Lokasyonla İlgili Kelimeler ] 
"
9f2193d3-f217-4b47-8ade-13906b44764d,2025-06-11T18:22:37,user,120 bin,"sentiment=nötr 
",,"konu=[Bütçe] 
"
9f21967e-3589-40cf-8023-6d342f58e416,2025-06-11T18:21:20,user,Düğün,"sentiment=nötr 
",,"konu = [
Etkinlik Türüyle İlgili Kelimeler, 
Hizmet Türüyle İlgili Kelimeler, 
Mekan ve Lokasyonla İlgili Kelimeler, 
Tarih ve Zamanla İlgili Kelimeler, 
Bütçe ve Kapasiteyle İlgili Kelimeler, 
İkram ve Menüyle İlgili Kelimeler 
] 
"
9f21967e-3589-40cf-8023-6d342f58e416,2025-06-11T18:21:36,user,Ankara Keçiören,"sentiment=nötr 
",,"konu=[
Etkinlik Türüyle İlgili Kelimeler,
Hizmet Türüyle İlgili Kelimeler,
Mekan ve Lokasyonla İlgili Kelimeler,
Tarih ve Zamanla İlgili Kelimeler,
Bütçe ve Kapasiteyle İlgili Kelimeler,
İkram ve Menüyle İlgili Kelimeler
]  
"
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:03:25,user,arkadaslarjmla gelmek istiyorum,"sentiment=pozitif 
",,"konu=[

""Etkinlik Türüyle İlgili Kelimeler"",
""Hizmet Türüyle İlgili Kelimeler"", 
""Mekan ve Lokasyonla İlgili Kelimeler"",
""Tarih ve Zamanla İlgili Kelimeler"",
""Bütçe ve Kapasiteyle İlgili Kelimeler"",
""İkram ve Menüyle İlgili Kelimeler""
] 
"
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:03:44,user,arkadaslarımla vakit gecirmek icin,"sentiment=pozitif 
",,"konu = [2. Hizmet Türüyle İlgili Kelimeler] 
"
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:04:33,user,bakırkoyde ferah ve boyama yapabilecegim bir kafede,"sentiment=pozitif 
",,"konu =[
Etkinlik Türüyle İlgili Kelimeler,
Hizmet Türüyle İlgili Kelimeler,
Mekan ve Lokasyonla İlgili Kelimeler  
]
"
9f21d05d-9f1a-477a-8276-06535e16b336,2025-06-11T21:05:20,user,2 kisiyiz pazartesi günü ve boyama yapmamıza izin verecek bir kafe,"sentiment=pozitif 
",,"konu = [
""Etkinlik Türüyle İlgili Kelimeler"",
""Hizmet Türüyle İlgili Kelimeler"",
""Mekan ve Lokasyonla İlgili Kelimeler"",
""Tarih ve Zamanla İlgili Kelimeler"",
""Bütçe ve Kapasiteyle İlgili Kelimeler"",
""İkram ve Menüyle İlgili Kelimeler""
]
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:04:53,user,Düğün,"sentiment=nötr 
",,"konu=[
    ""Etkinlik Türüyle İlgili Kelimeler"",
    ""Hizmet Türüyle İlgili Kelimeler"",
    ""Mekan ve Lokasyonla İlgili Kelimeler"",
    ""Tarih ve Zamanla İlgili Kelimeler"",
    ""Bütçe ve Kapasiteyle İlgili Kelimeler"",
    ""İkram ve Menüyle İlgili Kelimeler""
] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:05:23,user,Gelin bohcası fiyatlar,"sentiment=nötr 
",,"konu = [
  2. Hizmet Türüyle İlgili Kelimeler
] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:06:53,user,10 bin tl,"Sentiment: Nötr 
",,"konu=[
Bütçe
] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:07:01,user,Bütce,"sentiment=nötr 
",,"konu=[""Bütçe"", ""Toplam Bütçe"", ""Kişi Başı Fiyat"", ""Uygun Fiyatlı"", ""Farklı Hizmet Paketleri"", ""Kapasite""] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:08:23,user,İl aksaray,"Sentiment: Nötr 
",,"konu = [
Etkinlik Türüyle İlgili Kelimeler,
Hizmet Türüyle İlgili Kelimeler,
Mekan ve Lokasyonla İlgili Kelimeler,
Tarih ve Zamanla İlgili Kelimeler,
Bütçe ve Kapasiteyle İlgili Kelimeler,
Irakım ve Menüyle İlgili Kelimeler
] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:09:14,user,Set takımı,"sentiment=nötr 
",,"konu=[ ""Hizmet Türüyle İlgili Kelimeler"", ""Etkinlik Türüyle İlgili Kelimeler"", ""Mekan ve Lokasyonla İlgili Kelimeler""] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:10:26,user,Set oldun yeterli,"Sentiment: Negatif 
",,"konu = [
Etkinlik Türüyle İlgili Kelimeler,
Mekan ve Lokasyonla İlgili Kelimeler
] 
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:11:19,user,İzmir'de gördüm bi set takımı,"Sentiment: Nötr 
",,"konu = [
""ETKİNLİK TÜRÜ"",
""YER"" ]  
"
9f21d0f2-6e96-4c94-9888-510527d2fbfc,2025-06-11T21:12:44,user,Tüm izmir,"Sentiment: Nötr 
",,"konu=[Etkinlik Türüyle İlgili Kelimeler, Hizmet Türüyle İlgili Kelimeler, Mekan ve Lokasyonla İlgili Kelimeler] 


"
